generation_id,subject_model,prompt_variant,ward_score,completion_tokens,ward_per_100
3a0295ef-1c38-4d2f-88b7-327394f0ac01,anthropic/claude-opus-4.7,baseline,1.0,800,0.125
3a18cd1f-e690-4221-aca9-ff00f20e8d22,deepseek/deepseek-v3.2,baseline,4.666666666666667,800,0.5833333333333334
3a6f4bc4-3674-4e7f-a3da-094976447058,qwen/qwen3-8b,baseline,6.666666666666667,1886,0.3534817956875221
3a8b33cf-a1e5-4f32-9ae2-23307aaba770,openai/gpt-5.4,constrained_no_light,2.0,800,0.25
3ad1276d-a2fd-49b8-9215-b8390fe7be13,mistralai/ministral-14b-2512,constrained_ammonia,6.333333333333333,800,0.7916666666666665
3b10d498-a313-4f67-bdd0-93f0ccead57e,deepseek/deepseek-v3.2,constrained_ammonia,6.0,800,0.75
3b3aa0d4-00fe-498a-8d08-9782eeb948e9,qwen/qwen3-235b-a22b,constrained_no_light,3.3333333333333335,3118,0.10690613641223007
3b403385-c565-4354-96e3-82bc2d91ebd0,deepseek/deepseek-v3.2,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
3b4f8ec7-a716-4151-ad60-10909383abb1,google/gemini-3.1-pro-preview,departure_primed,9.0,2356,0.38200339558573854
3b7f193b-bf66-41ab-bb5c-0c9c02dc8080,anthropic/claude-opus-4.7,constrained_no_light,2.3333333333333335,800,0.2916666666666667
3b8c68cf-c0c7-41bc-97f0-a9abd0b4ec5a,meta-llama/llama-3.1-8b-instruct,constrained_no_light,8.333333333333334,787,1.058873358746294
3bbdfe10-c9c4-4374-9d94-279cef7f36c0,google/gemini-3.1-pro-preview,baseline,2.0,2102,0.09514747859181732
3bf322cf-b3e4-4a52-ae10-b017b7e706f0,meta-llama/llama-4-maverick,constrained_no_light,4.666666666666667,800,0.5833333333333334
3bf4f28a-088d-4fe7-bb84-8b3a861714c2,meta-llama/llama-3.1-8b-instruct,departure_primed,7.666666666666667,729,1.0516689529035208
3c1a5d84-38b7-4e33-85e5-b6e107c0fe3d,qwen/qwen3-8b,constrained_high_gravity,1.0,2262,0.044208664898320066
3c5c23d0-5397-4656-b4ea-ad99990fce38,openai/gpt-5.4,detailed_description,4.0,800,0.5
3c7b910b-abe5-489a-adfe-1a9dc07fc4e5,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,6.666666666666667,745,0.8948545861297539
3c7d63ad-aac4-45d7-8caa-1748420ab635,qwen/qwen3-8b,constrained_no_light,6.0,2177,0.2756086357372531
3cd06383-825c-418a-a977-83b549deb1fc,google/gemini-3.1-pro-preview,constrained_ammonia,6.0,2451,0.24479804161566704
3d0cc634-554e-4e3c-b3f9-2d71df2533e5,anthropic/claude-opus-4.7,constrained_ammonia,6.333333333333333,800,0.7916666666666665
3d10b5a1-0486-4b22-8a16-badbbb194a62,meta-llama/llama-3.1-8b-instruct,baseline,3.0,800,0.375
3d547691-c7b2-45f7-bb46-095abcc4a33d,qwen/qwen3-8b,baseline,3.3333333333333335,2069,0.1611084259706783
3d75acc4-c9a1-4b5d-a4d8-baca39ac1584,meta-llama/llama-4-maverick,constrained_no_light,6.333333333333333,800,0.7916666666666665
3d9de0f7-0d69-4c42-b863-663f7f7ac2ab,mistralai/mistral-large-2411,baseline,0.0,800,0.0
3dba9fc8-503f-42bc-8df1-32aa00b70891,mistralai/mistral-large-2411,detailed_description,1.0,800,0.125
3dbbd3bd-8078-4a4d-8421-d65aca46fffb,meta-llama/llama-3.1-8b-instruct,baseline,3.0,753,0.398406374501992
3dc24217-422b-4e80-8968-dfc374ba2f95,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,5.0,758,0.6596306068601583
3dd2a316-7fbf-457b-98e3-a8533fe79fbe,google/gemini-3.1-pro-preview,detailed_description,5.0,2458,0.20341741253051263
3e275009-6d0d-4eac-a76b-e61f6840e7be,qwen/qwen3-8b,constrained_no_light,5.666666666666667,1769,0.3203316374599586
3e369589-ee64-45f7-848a-627af3bf4678,anthropic/claude-opus-4.7,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
3e4bbd1e-3be4-4187-96cf-3c0f71b2adad,deepseek/deepseek-v3.2,constrained_ammonia,5.0,800,0.625
3e737886-5ebc-4f2d-acdf-4c1a2af11bf5,deepseek/deepseek-v3.2,departure_primed,10.0,800,1.25
3ec1abd0-7f25-4824-9d83-cea8950feed2,openai/gpt-5.4,detailed_description,2.6666666666666665,800,0.3333333333333333
3eda1a5f-6a7a-42ea-ae8f-9f559122ac86,deepseek/deepseek-v3.2,constrained_ammonia,6.666666666666667,800,0.8333333333333334
3ede0bd4-8640-4fde-b012-81d9648b090f,deepseek/deepseek-v3.2,constrained_high_gravity,5.666666666666667,800,0.7083333333333334
3ef196ee-88d7-4582-9dac-df7c060a2c8b,meta-llama/llama-4-maverick,constrained_ammonia,6.666666666666667,800,0.8333333333333334
3ef7cfc5-0d74-4fda-930b-8559616e65a5,openai/gpt-5.4,constrained_high_gravity,0.6666666666666666,800,0.08333333333333333
3f092230-a4e7-4a58-abc7-5bbaf11c975b,qwen/qwen3-235b-a22b,baseline,2.0,1902,0.10515247108307045
3f0c64aa-b07a-4333-961d-224e0a0c0273,openai/gpt-5.4,constrained_ammonia,4.0,800,0.5
3f11bb4f-71cc-40c2-9e04-2db8109a8ee7,mistralai/mistral-large-2411,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
3f3cd5e0-45fc-4af5-afa8-57a5fcd1b60f,google/gemini-3.1-pro-preview,constrained_no_light,2.6666666666666665,2258,0.11809861234130499
3f651eb0-6091-4385-88d3-ade5f40b8428,mistralai/ministral-14b-2512,constrained_ammonia,3.0,800,0.375
3f72785e-1a8c-47df-a93e-748f0cae0323,meta-llama/llama-3.1-8b-instruct,departure_primed,9.0,756,1.1904761904761905
3fd889ec-88fa-4eac-a149-2d87d8a6cb46,meta-llama/llama-3.1-8b-instruct,departure_primed,8.0,800,1.0
3ffed14c-70de-465c-b6cb-31d462430798,mistralai/mistral-large-2411,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
4048f868-b1fd-499a-a67d-1ac52601a04f,deepseek/deepseek-v3.2,constrained_no_light,6.333333333333333,800,0.7916666666666665
40987811-a6b3-47b7-8a8a-671a36850000,deepseek/deepseek-v3.2,detailed_description,8.0,800,1.0
40e3a590-cff9-4cb3-b895-482585ce774e,meta-llama/llama-3.1-8b-instruct,constrained_no_light,6.333333333333333,800,0.7916666666666665
40e5bfdc-206e-4fe0-9765-88e5b38288a2,google/gemini-3.1-pro-preview,departure_primed,9.0,2307,0.3901170351105332
41034a22-a96c-4ab2-b749-a885c34359c6,anthropic/claude-opus-4.7,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
410ef62d-55f8-477f-a36d-c24200afb108,deepseek/deepseek-v3.2,detailed_description,6.0,800,0.75
41256f9d-8c46-4c3b-a148-a462b4a79ee7,qwen/qwen3-8b,baseline,3.3333333333333335,1552,0.2147766323024055
4129be5d-3f57-42a6-97dd-ca5fd0001b07,openai/gpt-5.4,detailed_description,3.3333333333333335,800,0.4166666666666667
4167a725-0f40-47b4-8a49-e5840c552e51,mistralai/mistral-large-2411,constrained_high_gravity,0.0,800,0.0
41912499-0559-4b76-84b4-c09b05519c6f,qwen/qwen3-235b-a22b,constrained_ammonia,7.666666666666667,1540,0.49783549783549785
41e646f0-899e-485f-a26f-09ca86f4b3a4,meta-llama/llama-3.1-8b-instruct,baseline,3.6666666666666665,792,0.4629629629629629
41ea3bde-0339-4be4-b64a-13ea7f4b1684,anthropic/claude-opus-4.7,departure_primed,9.0,800,1.125
422c87b3-2347-4d4a-a915-bbc78e8efede,openai/gpt-5.4,constrained_no_light,3.3333333333333335,800,0.4166666666666667
4242f8ad-ff61-497e-962c-1082e8576cbb,deepseek/deepseek-v3.2,constrained_no_light,4.0,800,0.5
42612bcb-e85f-4f38-808d-0aebfbdfb8c9,deepseek/deepseek-v3.2,baseline,4.0,800,0.5
42993a35-8012-43a6-afcb-9ba420f92cf5,deepseek/deepseek-v3.2,departure_primed,10.0,757,1.321003963011889
42cf9115-1e7a-46c0-b706-2d049c400809,mistralai/ministral-14b-2512,departure_primed,8.333333333333334,800,1.0416666666666667
42e2691f-824a-4e0c-bd1f-18658c96ebc9,openai/gpt-5.4,constrained_no_light,2.0,738,0.27100271002710025
42e28be3-b247-4983-8211-666437cbb458,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,7.0,755,0.9271523178807948
4319095b-edeb-4247-8c24-e9ef248a5f2f,qwen/qwen3-235b-a22b,constrained_ammonia,5.0,2385,0.20964360587002098
431eeecf-2217-4218-a499-0090f29761a4,google/gemini-3.1-pro-preview,detailed_description,4.0,2350,0.1702127659574468
4329f0b4-9c78-4886-98bb-b1fc50c2e591,qwen/qwen3-235b-a22b,departure_primed,9.666666666666666,1817,0.5320124747752706
43576e0e-180a-4129-8f91-4c4945f5fa4c,qwen/qwen3-235b-a22b,constrained_no_light,5.333333333333333,1937,0.27533987265530885
4357f793-3f03-4297-a06f-3345eddcc524,mistralai/mistral-large-2411,detailed_description,1.3333333333333333,800,0.16666666666666666
4362dd2c-3fe6-4c57-a321-7f54a759e761,anthropic/claude-opus-4.7,constrained_ammonia,5.666666666666667,800,0.7083333333333334
43ae9ae5-b86b-4644-99ac-e0256bc39cad,qwen/qwen3-235b-a22b,constrained_high_gravity,2.0,1928,0.1037344398340249
43fb0378-bd8c-4ee3-80c7-705e7a659904,deepseek/deepseek-v3.2,constrained_ammonia,6.0,800,0.75
4408d9f2-03fa-4abb-bb7f-13711704c063,anthropic/claude-opus-4.7,baseline,3.0,800,0.375
445899ff-4c80-4b94-848e-11667040fcb6,qwen/qwen3-8b,detailed_description,2.6666666666666665,2084,0.12795905310300704
447667bd-766d-4955-a67d-6f0ad93429b2,anthropic/claude-opus-4.7,baseline,4.0,800,0.5
44835cdd-11cb-47b3-891d-79c7d2e0f57b,openai/gpt-5.4,constrained_ammonia,4.0,758,0.5277044854881267
44db3c5c-e212-4f9c-bf72-96c38bf54304,anthropic/claude-opus-4.7,constrained_high_gravity,0.3333333333333333,679,0.049091801669121256
451be817-ddfb-4506-afa6-91cf1c0c09b7,anthropic/claude-opus-4.7,detailed_description,3.0,800,0.375
457d1584-d0f4-47b2-a146-7e698bd21dab,qwen/qwen3-235b-a22b,constrained_ammonia,6.0,1959,0.3062787136294028
45b7e869-783c-425c-9814-97d2bbbc7386,mistralai/ministral-14b-2512,constrained_no_light,5.333333333333333,800,0.6666666666666666
45dd6324-20e9-452b-8c12-0357101f545e,meta-llama/llama-3.1-8b-instruct,baseline,5.333333333333333,714,0.7469654528478057
46159c80-b3f5-4d2b-83c0-e18a70b1ad77,qwen/qwen3-8b,constrained_no_light,9.333333333333334,1776,0.5255255255255256
463e7084-4254-4e04-aaf3-3950d6ed2b95,anthropic/claude-opus-4.7,constrained_ammonia,4.666666666666667,800,0.5833333333333334
46530058-477b-4a4d-9763-a48cfe15401c,meta-llama/llama-4-maverick,constrained_ammonia,5.666666666666667,800,0.7083333333333334
4653470b-28bf-449f-a713-dc0bb0e66341,deepseek/deepseek-v3.2,departure_primed,9.0,618,1.4563106796116505
46597403-d11b-4941-a947-bfd7b563495e,anthropic/claude-opus-4.7,departure_primed,9.0,800,1.125
46601e4f-77ac-46f8-a173-fb26f6343028,openai/gpt-5.4,constrained_no_light,2.3333333333333335,698,0.3342884431709647
4671fcca-fa2f-4af5-9f6c-3447b233568c,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,5.0,776,0.6443298969072164
46c962af-cb0a-42fa-8c09-efa51c7ea8f6,mistralai/ministral-14b-2512,baseline,6.0,800,0.75
477a2c5c-9326-438c-b121-d6b39dcfddd0,anthropic/claude-opus-4.7,constrained_high_gravity,3.0,800,0.375
47d7514d-99ca-4733-94ff-f836e41b7ad9,meta-llama/llama-4-maverick,constrained_ammonia,1.0,800,0.125
47dc4853-be68-432a-9038-fe334bd5735a,deepseek/deepseek-v3.2,constrained_no_light,4.666666666666667,800,0.5833333333333334
47e436c3-ee0d-4645-9f2c-2e000e491e67,deepseek/deepseek-v3.2,constrained_ammonia,5.0,800,0.625
485b0fae-6a2b-448b-8601-f0eba70fc159,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,2.6666666666666665,764,0.3490401396160558
48a9fd27-24c1-411e-a159-506d7a4b5521,openai/gpt-5.4,constrained_ammonia,6.0,800,0.75
48c16566-8734-4d09-9446-df6f207be6f1,mistralai/ministral-14b-2512,detailed_description,3.3333333333333335,800,0.4166666666666667
48fc14e2-6f54-4ff8-b168-e8802ad647fa,qwen/qwen3-8b,constrained_ammonia,5.666666666666667,1953,0.2901519030551289
49168ed7-ad3d-4109-b01f-63ef1c0ead3b,qwen/qwen3-235b-a22b,departure_primed,9.0,2106,0.4273504273504274
4942c390-4489-4937-a9a5-a9f09048fe56,anthropic/claude-opus-4.7,detailed_description,5.0,800,0.625
494aadf4-a1de-4d95-bf63-97442354ba3f,google/gemini-3.1-pro-preview,constrained_no_light,4.666666666666667,2272,0.20539906103286387
494e09f7-001e-42d1-bffb-f70cd7023426,qwen/qwen3-8b,constrained_high_gravity,0.6666666666666666,2351,0.02835672763363108
494e6ad3-8963-48d1-92d1-3d18463a5c39,mistralai/mistral-large-2411,constrained_no_light,1.0,800,0.125
49894223-2f8e-4bd6-bf3b-f1e94f4581f1,meta-llama/llama-3.1-8b-instruct,constrained_no_light,7.0,785,0.89171974522293
49ac65ac-415f-41a5-833e-29cb3f880bd4,google/gemini-3.1-pro-preview,baseline,1.6666666666666667,2198,0.07582650894752807
49d50f7e-dc79-425f-ac9d-a065302812f5,anthropic/claude-opus-4.7,baseline,3.6666666666666665,793,0.46237915090374104
49da3e3a-a418-4238-ae73-f55aad18ed0b,deepseek/deepseek-v3.2,constrained_ammonia,6.333333333333333,800,0.7916666666666665
4a7030f7-a2ca-4dad-8be4-7df4a3b5a791,mistralai/mistral-large-2411,baseline,0.3333333333333333,800,0.041666666666666664
4abf061d-b95f-40c8-95a2-492cdede7c26,qwen/qwen3-8b,baseline,6.333333333333333,1745,0.36294173829990445
4ac4fdde-8c19-4bb7-b0d0-10607d6646b8,google/gemini-3.1-pro-preview,constrained_high_gravity,4.333333333333333,2538,0.17073811400052533
4ad6f111-b46d-4de3-ac46-a92325b0d17f,google/gemini-3.1-pro-preview,departure_primed,9.666666666666666,2218,0.43582807333934476
4aebd3fc-e70b-4826-9c7f-3b0360c97fa0,openai/gpt-5.4,constrained_high_gravity,0.0,800,0.0
4afbe824-e1e6-4bc0-b99b-d769ea1de859,openai/gpt-5.4,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
4b1d351d-6b0e-443a-9406-fc91dc92d64a,meta-llama/llama-4-maverick,detailed_description,2.0,800,0.25
4b365c73-b9f5-425a-ab09-c11766efe4d3,qwen/qwen3-235b-a22b,departure_primed,9.0,2078,0.43310875842155916
4b38f15e-2b73-4b41-ac00-91d77f900d61,mistralai/mistral-large-2411,constrained_ammonia,6.666666666666667,800,0.8333333333333334
4b4fe346-1053-42cf-8788-adadaded0784,deepseek/deepseek-v3.2,constrained_no_light,2.6666666666666665,800,0.3333333333333333
4b53154d-37da-4301-9eb2-cb1a7dbfe4a5,qwen/qwen3-8b,baseline,2.6666666666666665,1652,0.16142050040355124
4b629b9c-44fe-45c5-b86f-f1b467a2f351,mistralai/ministral-14b-2512,constrained_no_light,5.666666666666667,800,0.7083333333333334
4b6bf3de-a27a-484c-a889-18cd1c6dddd6,anthropic/claude-opus-4.7,baseline,4.333333333333333,800,0.5416666666666666
4bd5df68-220c-4a01-99de-04290e20a8a0,deepseek/deepseek-v3.2,constrained_high_gravity,3.0,800,0.375
4bde2712-6153-4db7-b4d9-761630786250,qwen/qwen3-235b-a22b,constrained_ammonia,4.666666666666667,1644,0.28386050283860503
4bdfeb57-14ec-4729-a836-19a529c98ac1,mistralai/ministral-14b-2512,constrained_no_light,5.666666666666667,800,0.7083333333333334
4be488cf-4cf1-41bc-a1d6-19d0b1f4f270,google/gemini-3.1-pro-preview,constrained_ammonia,6.0,2458,0.24410089503661514
4c090c61-efeb-4533-8cfc-56a73e3332fc,mistralai/ministral-14b-2512,constrained_no_light,7.666666666666667,800,0.9583333333333335
4c6aa461-a718-44a5-a9ce-f688434f9800,qwen/qwen3-8b,constrained_no_light,7.0,1909,0.3666841278156103
4c6d6585-90f0-435c-b14e-2fe6fef87bac,google/gemini-3.1-pro-preview,constrained_no_light,4.333333333333333,2231,0.194232780516958
4c96914f-ba84-4392-8edf-30d7e7c0e8c0,mistralai/mistral-large-2411,detailed_description,0.0,800,0.0
4cc0fc01-6e38-4f5c-be44-a3f93aeec5f2,google/gemini-3.1-pro-preview,departure_primed,10.0,2392,0.4180602006688963
4cc3c019-ebae-453a-a464-c41b751fefc6,google/gemini-3.1-pro-preview,departure_primed,10.0,2389,0.4185851820845542
4d4b1170-179f-406b-b4e0-3f22d4810d85,meta-llama/llama-4-maverick,constrained_high_gravity,3.0,800,0.375
4d5a04bc-23bc-45cd-a8e1-986962a066a9,anthropic/claude-opus-4.7,constrained_ammonia,4.0,800,0.5
4d71f3c3-c7d9-4d71-a080-33e2136e700f,mistralai/mistral-large-2411,constrained_ammonia,1.3333333333333333,800,0.16666666666666666
4d8adcd8-31d5-4e42-a7f4-53be9f6b24a1,qwen/qwen3-8b,departure_primed,7.666666666666667,2360,0.3248587570621469
4d999c11-6ad6-4567-9e15-455b2065e6d7,mistralai/mistral-large-2411,baseline,1.3333333333333333,800,0.16666666666666666
4d9cc66b-0705-4c6f-859b-a7337d98879d,anthropic/claude-opus-4.7,constrained_high_gravity,0.0,800,0.0
4db4e328-4f2a-4630-b2c2-3c7ed9f7cd98,meta-llama/llama-4-maverick,departure_primed,9.0,781,1.1523687580025608
4dc3f676-0212-46f9-9263-0091c00194a8,meta-llama/llama-4-maverick,constrained_ammonia,6.0,724,0.8287292817679558
4de63e8a-6967-459b-8e32-883df9807954,meta-llama/llama-4-maverick,constrained_ammonia,2.3333333333333335,800,0.2916666666666667
4e0ed9ce-494d-48e6-9f7d-2b7e21687b42,deepseek/deepseek-v3.2,constrained_high_gravity,4.0,800,0.5
4e45cb3b-3c7b-432d-a05d-d09346fe8896,openai/gpt-5.4,constrained_ammonia,2.3333333333333335,800,0.2916666666666667
4e47645b-e1c2-4206-8e50-a5e11f63347a,mistralai/ministral-14b-2512,departure_primed,7.666666666666667,800,0.9583333333333335
4e761de8-cbfd-4cd1-a439-2345427c040c,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,0.0,800,0.0
4e8ce8fb-5a46-48cc-bba1-b2f59a8d28d7,meta-llama/llama-3.1-8b-instruct,detailed_description,6.666666666666667,724,0.9208103130755065
4eceebe3-94fe-4bab-820b-1439a484ec03,mistralai/ministral-14b-2512,departure_primed,8.666666666666666,800,1.0833333333333333
4ee0df2c-6cac-4424-addf-240f885c6366,google/gemini-3.1-pro-preview,detailed_description,6.0,2614,0.22953328232593728
4ee37842-6291-4401-a6c7-361372af2f02,mistralai/mistral-large-2411,baseline,3.6666666666666665,688,0.5329457364341085
4f2c7809-6b47-454b-8c0b-d2d98497a9db,mistralai/mistral-large-2411,detailed_description,0.0,800,0.0
4f2dd7dc-a29c-4d32-b1aa-87744459d288,qwen/qwen3-8b,constrained_high_gravity,1.3333333333333333,2004,0.0665335994677312
4f304de4-94a6-4382-8fd6-8b1fc9a84145,mistralai/mistral-large-2411,detailed_description,0.3333333333333333,800,0.041666666666666664
4f33f04f-e0de-4211-82a1-17401b4e79cb,mistralai/ministral-14b-2512,departure_primed,8.333333333333334,800,1.0416666666666667
4f604761-aa43-44a5-8b35-079bd3fd31f6,mistralai/mistral-large-2411,baseline,1.3333333333333333,789,0.16899028305872413
4f97126b-8eaf-4c5d-ab33-2e4cb8461bfd,mistralai/mistral-large-2411,detailed_description,2.3333333333333335,800,0.2916666666666667
4fce4f0f-9d1a-4d27-9b55-0a8d4666bc05,qwen/qwen3-235b-a22b,departure_primed,10.0,5031,0.19876764062810573
5038364f-fb73-480a-9ed2-dfc50cffc908,meta-llama/llama-3.1-8b-instruct,detailed_description,1.6666666666666667,709,0.23507287259050308
50b9408e-1a64-46d7-ae58-f36092445176,deepseek/deepseek-v3.2,constrained_no_light,9.0,800,1.125
50bfddd9-a24f-4a06-8261-669652738034,qwen/qwen3-235b-a22b,detailed_description,4.0,3838,0.10422094841063052
50d8a15b-13a6-4aa7-9e66-6947a2019543,qwen/qwen3-8b,baseline,6.333333333333333,1806,0.3506829088224437
5108fe5d-8198-46d4-91b0-95ec09d9bf69,meta-llama/llama-4-maverick,departure_primed,7.333333333333333,800,0.9166666666666666
5169fe53-874c-4c4a-9e1c-72cf52620b97,qwen/qwen3-8b,detailed_description,5.0,2398,0.2085070892410342
51884397-5d7c-4485-a685-39b603f3f28e,meta-llama/llama-4-maverick,baseline,6.666666666666667,758,0.8795074758135445
52132dad-ee27-450d-a725-82cd766f65f2,qwen/qwen3-235b-a22b,constrained_no_light,4.0,1964,0.20366598778004072
524f2d10-6035-41d2-b3c0-a30bd687d1b7,mistralai/ministral-14b-2512,departure_primed,10.0,800,1.25
52627cff-03d5-4554-a671-55eed09d8f7a,google/gemini-3.1-pro-preview,detailed_description,5.666666666666667,2653,0.2135946726975751
52ab79a1-4dbf-401a-b6c9-9dc3a883e5f6,deepseek/deepseek-v3.2,constrained_high_gravity,1.3333333333333333,800,0.16666666666666666
52b96656-29ba-4110-9f70-4c29df388ab5,google/gemini-3.1-pro-preview,baseline,4.0,2159,0.18527095877721167
52c0720b-7e75-434d-9493-d1a3dfb727d9,qwen/qwen3-8b,departure_primed,9.666666666666666,3508,0.27556062333713416
52c5a0f2-a76d-4c3f-bf36-6ac01a5d7d78,anthropic/claude-opus-4.7,constrained_high_gravity,0.0,462,0.0
52dcd916-4528-4044-8930-970b72a8e504,qwen/qwen3-235b-a22b,constrained_no_light,4.0,2179,0.18357044515832951
52e87268-3ab9-4838-b57a-bab6ff3b2394,google/gemini-3.1-pro-preview,constrained_ammonia,7.0,2521,0.2776675922253074
52eb2642-ee79-4fe5-8af2-ea5f57c4f3e9,qwen/qwen3-235b-a22b,constrained_high_gravity,0.3333333333333333,2197,0.015172204521316946
5301db1c-c7d0-4c4d-b5fc-f7dab7278f75,mistralai/ministral-14b-2512,constrained_ammonia,5.333333333333333,800,0.6666666666666666
532e5230-9a8a-4e71-8b5e-a28a04f32f1a,qwen/qwen3-8b,constrained_high_gravity,1.6666666666666667,2275,0.07326007326007326
5331ca76-3ace-42e3-9ca6-4d7f6032dfe3,openai/gpt-5.4,constrained_high_gravity,2.0,800,0.25
536c4d52-6d58-4d1b-a1d7-8d1dc868ee7e,meta-llama/llama-4-maverick,baseline,2.3333333333333335,688,0.3391472868217055
537c2a35-290c-43f3-b2e8-f107154fd358,meta-llama/llama-3.1-8b-instruct,baseline,1.3333333333333333,800,0.16666666666666666
5384e75c-9af2-476c-8a31-047ec1cb1067,meta-llama/llama-4-maverick,departure_primed,9.666666666666666,787,1.2282930961457008
539f9620-2944-4686-afbe-1fb7cdc6ed78,mistralai/ministral-14b-2512,baseline,7.666666666666667,800,0.9583333333333335
53bc084d-0f71-47a3-bc63-5f9b9114da5e,anthropic/claude-opus-4.7,constrained_ammonia,3.6666666666666665,800,0.4583333333333333
53db163e-1d0a-492d-a1dd-24b4a06a057b,google/gemini-3.1-pro-preview,baseline,3.0,2117,0.14170996693434107
53efc176-4530-4c90-98b2-29f46fbf2860,qwen/qwen3-8b,detailed_description,7.333333333333333,1534,0.47805302042590175
53fb7784-046e-4641-98d3-96127f66f149,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,0.6666666666666666,792,0.08417508417508417
540ce4c8-e3cb-47f1-a14e-602f52ad939c,qwen/qwen3-235b-a22b,departure_primed,9.0,4478,0.20098258150960252
54231d81-2bae-4132-8b1f-0bae4d1dcd30,qwen/qwen3-235b-a22b,baseline,4.0,1853,0.21586616297895306
5473ccd3-85a5-462b-9748-66a7d6bb99ec,openai/gpt-5.4,constrained_high_gravity,0.0,800,0.0
54764f0d-a26b-45bf-b50f-7359ea9b6c77,deepseek/deepseek-v3.2,constrained_high_gravity,7.0,800,0.8750000000000001
54b43c07-4802-4425-97e5-47737e7ff673,deepseek/deepseek-v3.2,constrained_no_light,4.333333333333333,800,0.5416666666666666
5513c759-4764-42b1-9f53-0f3009986df0,mistralai/ministral-14b-2512,constrained_high_gravity,0.3333333333333333,800,0.041666666666666664
55219ac9-9a1c-43bd-b3a6-994447587566,qwen/qwen3-8b,constrained_ammonia,4.666666666666667,2057,0.22686760654675092
5528873b-fb94-47d4-9240-44b7d55cdfdb,meta-llama/llama-4-maverick,constrained_ammonia,6.666666666666667,800,0.8333333333333334
5535c23e-2a82-43ae-9d94-aa77ea30987d,qwen/qwen3-8b,constrained_ammonia,6.666666666666667,1618,0.4120313143798929
559d1115-c2ce-4ea2-b658-6353868b26b6,mistralai/ministral-14b-2512,constrained_high_gravity,0.0,800,0.0
55d978be-596f-4fbd-9678-d0b3dd2330db,meta-llama/llama-4-maverick,detailed_description,2.0,800,0.25
55e7748e-ca23-4806-a646-d73d91b4589f,mistralai/mistral-large-2411,constrained_ammonia,2.0,800,0.25
5602638a-8ed7-4e8a-bb10-5cfda7e3feac,deepseek/deepseek-v3.2,constrained_high_gravity,4.0,800,0.5
5604ae38-96a0-4d69-8e98-4004daea2708,openai/gpt-5.4,detailed_description,1.3333333333333333,800,0.16666666666666666
561acfd8-0661-4576-b0e0-aeaabe8e649d,meta-llama/llama-3.1-8b-instruct,departure_primed,8.333333333333334,800,1.0416666666666667
56249f0d-ffb7-4773-88f3-694b5276e18b,mistralai/mistral-large-2411,constrained_high_gravity,0.0,800,0.0
563c1d72-1b23-4cff-8901-7b33cc14e602,qwen/qwen3-235b-a22b,constrained_high_gravity,1.0,2676,0.03736920777279522
56681951-8740-4305-b028-3588c563bfda,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,4.0,785,0.5095541401273885
5671a58d-63f6-429b-9517-6103dde442d9,mistralai/ministral-14b-2512,constrained_high_gravity,4.333333333333333,800,0.5416666666666666
5684a80d-7b79-4f51-83eb-2ac024221019,meta-llama/llama-3.1-8b-instruct,constrained_no_light,1.3333333333333333,737,0.18091361374943465
56d72db0-0398-4311-8e52-21be05aff675,anthropic/claude-opus-4.7,departure_primed,8.666666666666666,798,1.086048454469507
57365545-2fbf-4ac5-b5ce-22d03ddf6839,anthropic/claude-opus-4.7,departure_primed,4.333333333333333,317,1.3669821240799158
57add088-d5d2-4688-988d-726ce0eaf5f8,openai/gpt-5.4,detailed_description,2.3333333333333335,800,0.2916666666666667
57c74e64-45f0-435f-ace8-f2a4b015d464,qwen/qwen3-8b,constrained_high_gravity,0.3333333333333333,1872,0.017806267806267803
57caba38-30e6-43d2-a100-018b5d6f648c,google/gemini-3.1-pro-preview,baseline,3.0,2309,0.12992637505413598
57ce5b65-6795-4a96-8db8-9814df0f4a58,meta-llama/llama-3.1-8b-instruct,constrained_no_light,6.666666666666667,703,0.948316737790422
57d1ed50-283e-4f47-9996-83470dd172b2,anthropic/claude-opus-4.7,departure_primed,8.333333333333334,800,1.0416666666666667
57f0f89d-65c2-4b9d-88b5-77297dd13ea6,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,6.666666666666667,762,0.8748906386701663
58126345-ac18-440d-a554-05e84758491a,mistralai/ministral-14b-2512,baseline,5.0,800,0.625
58126ad9-b655-4621-8eab-2fd474d98495,qwen/qwen3-8b,constrained_ammonia,6.333333333333333,2269,0.27912443073306886
581b754f-cee6-453f-be4f-199d5a785ffc,qwen/qwen3-8b,departure_primed,9.666666666666666,2480,0.3897849462365591
